epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
738,11632.9,0.7882,0.57977,0.11162,0.43717,1.43754,0.99015,0.75,0.745,0.44521,0.99015,0.75,0.745,0.52442,1.30066,1.17883,0.02687,0.54294,2.1675,0.00151358,0.00151358,0.00151358
739,11648,0.71264,0.52018,0.09425,0.39868,1.33254,0.99015,0.75,0.745,0.44521,0.99015,0.75,0.745,0.52442,1.30066,1.17883,0.02687,0.54294,2.1675,0.00151292,0.00151292,0.00151292
740,11663.2,0.71862,0.63716,0.09923,0.42573,1.41211,0.99015,0.75,0.745,0.44521,0.99015,0.75,0.745,0.52442,1.30066,1.17883,0.02687,0.54294,2.1675,0.00151226,0.00151226,0.00151226
741,11678.6,0.68325,0.56456,0.19636,0.40281,1.39425,0.99015,0.75,0.745,0.44521,0.99015,0.75,0.745,0.52442,1.30066,1.17883,0.02687,0.54294,2.1675,0.0015116,0.0015116,0.0015116
742,11694.1,0.65354,0.40387,0.05912,0.38576,1.38396,0.99098,0.75,0.745,0.42958,0.99098,0.75,0.745,0.52042,1.54267,1.15549,0.03096,0.58414,2.49503,0.00151094,0.00151094,0.00151094
743,11709.5,0.73603,0.61893,0.07191,0.39914,1.33687,0.99098,0.75,0.745,0.42958,0.99098,0.75,0.745,0.52042,1.54267,1.15549,0.03096,0.58414,2.49503,0.00151028,0.00151028,0.00151028
744,11724.9,0.609,0.44654,0.04361,0.35542,1.26882,0.99098,0.75,0.745,0.42958,0.99098,0.75,0.745,0.52042,1.54267,1.15549,0.03096,0.58414,2.49503,0.00150962,0.00150962,0.00150962
745,11740.3,0.68735,0.62238,0.11069,0.38015,1.32409,0.99098,0.75,0.745,0.42958,0.99098,0.75,0.745,0.52042,1.54267,1.15549,0.03096,0.58414,2.49503,0.00150896,0.00150896,0.00150896
746,11755.9,0.62416,0.49531,0.11666,0.36309,1.20992,0.96196,0.75,0.745,0.37142,0.96196,0.75,0.745,0.53954,1.66937,1.12132,0.03385,0.63885,2.63992,0.0015083,0.0015083,0.0015083
747,11771.4,0.72667,0.54459,0.07323,0.36998,1.41713,0.96196,0.75,0.745,0.37142,0.96196,0.75,0.745,0.53954,1.66937,1.12132,0.03385,0.63885,2.63992,0.00150764,0.00150764,0.00150764
748,11786.8,0.60407,0.47613,0.11336,0.36215,1.32463,0.96196,0.75,0.745,0.37142,0.96196,0.75,0.745,0.53954,1.66937,1.12132,0.03385,0.63885,2.63992,0.00150698,0.00150698,0.00150698
749,11802.3,0.65746,0.54439,0.12437,0.39288,1.42196,0.96196,0.75,0.745,0.37142,0.96196,0.75,0.745,0.53954,1.66937,1.12132,0.03385,0.63885,2.63992,0.00150632,0.00150632,0.00150632
750,11817.8,0.63945,0.55716,0.1653,0.36981,1.35126,0.98669,0.75,0.745,0.43567,0.98669,0.75,0.745,0.5469,1.49111,1.19088,0.02917,0.58706,2.28259,0.00150566,0.00150566,0.00150566
751,11833.1,0.7431,0.49704,0.05968,0.40933,1.35308,0.98669,0.75,0.745,0.43567,0.98669,0.75,0.745,0.5469,1.49111,1.19088,0.02917,0.58706,2.28259,0.001505,0.001505,0.001505
752,11848.2,0.68379,0.64771,0.14822,0.47808,1.36437,0.98669,0.75,0.745,0.43567,0.98669,0.75,0.745,0.5469,1.49111,1.19088,0.02917,0.58706,2.28259,0.00150434,0.00150434,0.00150434
753,11863.6,0.71618,0.48506,0.05922,0.41767,1.34228,0.98669,0.75,0.745,0.43567,0.98669,0.75,0.745,0.5469,1.49111,1.19088,0.02917,0.58706,2.28259,0.00150368,0.00150368,0.00150368
754,11878.8,0.65108,0.63109,0.12041,0.36956,1.30178,0.99135,0.75,0.745,0.5,0.99135,0.75,0.745,0.5398,1.2853,1.2654,0.02433,0.53934,2.00192,0.00150302,0.00150302,0.00150302
755,11894.3,0.72465,0.61127,0.11107,0.39605,1.3886,0.99135,0.75,0.745,0.5,0.99135,0.75,0.745,0.5398,1.2853,1.2654,0.02433,0.53934,2.00192,0.00150236,0.00150236,0.00150236
756,11909.7,0.6419,0.70502,0.1543,0.40492,1.32696,0.99135,0.75,0.745,0.5,0.99135,0.75,0.745,0.5398,1.2853,1.2654,0.02433,0.53934,2.00192,0.0015017,0.0015017,0.0015017
757,11925,0.652,0.41839,0.13049,0.40321,1.26131,0.99135,0.75,0.745,0.5,0.99135,0.75,0.745,0.5398,1.2853,1.2654,0.02433,0.53934,2.00192,0.00150104,0.00150104,0.00150104
758,11940.3,0.68896,0.43524,0.05474,0.39583,1.34824,0.99113,0.75,0.745,0.47217,0.99113,0.75,0.745,0.51133,1.4013,1.27268,0.02239,0.55176,2.22078,0.00150038,0.00150038,0.00150038
759,11955.8,0.71085,0.32314,0.02774,0.40695,1.35465,0.99113,0.75,0.745,0.47217,0.99113,0.75,0.745,0.51133,1.4013,1.27268,0.02239,0.55176,2.22078,0.00149972,0.00149972,0.00149972
760,11971.1,0.7237,0.52548,0.14529,0.36776,1.37827,0.99113,0.75,0.745,0.47217,0.99113,0.75,0.745,0.51133,1.4013,1.27268,0.02239,0.55176,2.22078,0.00149906,0.00149906,0.00149906
761,11986.6,0.668,0.50181,0.07219,0.40495,1.30899,0.99113,0.75,0.745,0.47217,0.99113,0.75,0.745,0.51133,1.4013,1.27268,0.02239,0.55176,2.22078,0.0014984,0.0014984,0.0014984
762,12001.9,0.68708,0.47947,0.02663,0.41362,1.44369,0.99142,0.75,0.745,0.4175,0.99142,0.75,0.745,0.46967,1.60608,1.30301,0.02316,0.56869,2.65886,0.00149774,0.00149774,0.00149774
763,12017.1,0.61747,0.57616,0.09928,0.3863,1.36618,0.99142,0.75,0.745,0.4175,0.99142,0.75,0.745,0.46967,1.60608,1.30301,0.02316,0.56869,2.65886,0.00149708,0.00149708,0.00149708
764,12032.5,0.65884,0.57456,0.09594,0.38351,1.34617,0.99142,0.75,0.745,0.4175,0.99142,0.75,0.745,0.46967,1.60608,1.30301,0.02316,0.56869,2.65886,0.00149642,0.00149642,0.00149642
765,12047.7,0.81879,0.53194,0.06936,0.4057,1.57177,0.99142,0.75,0.745,0.4175,0.99142,0.75,0.745,0.46967,1.60608,1.30301,0.02316,0.56869,2.65886,0.00149576,0.00149576,0.00149576
766,12062.9,0.63195,0.573,0.16887,0.39744,1.35724,0.9909,0.75,0.745,0.42183,0.9909,0.75,0.745,0.47808,1.73123,1.30828,0.02662,0.56941,2.83689,0.0014951,0.0014951,0.0014951
767,12078.5,0.78932,0.57866,0.14109,0.42124,1.43382,0.9909,0.75,0.745,0.42183,0.9909,0.75,0.745,0.47808,1.73123,1.30828,0.02662,0.56941,2.83689,0.00149444,0.00149444,0.00149444
768,12093.7,0.63018,0.67746,0.09329,0.38566,1.34234,0.9909,0.75,0.745,0.42183,0.9909,0.75,0.745,0.47808,1.73123,1.30828,0.02662,0.56941,2.83689,0.00149378,0.00149378,0.00149378
769,12109.5,0.7301,0.49217,0.16765,0.39574,1.46302,0.9909,0.75,0.745,0.42183,0.9909,0.75,0.745,0.47808,1.73123,1.30828,0.02662,0.56941,2.83689,0.00149312,0.00149312,0.00149312
770,12124.7,0.66055,0.52135,0.08594,0.40663,1.36359,0.99083,0.75,0.745,0.41167,0.99083,0.75,0.745,0.4933,1.67272,1.2623,0.02986,0.55158,2.69985,0.00149246,0.00149246,0.00149246
771,12140.3,0.49393,0.48865,0.12069,0.33963,1.22269,0.99083,0.75,0.745,0.41167,0.99083,0.75,0.745,0.4933,1.67272,1.2623,0.02986,0.55158,2.69985,0.0014918,0.0014918,0.0014918
772,12155.4,0.62304,0.56242,0.07141,0.36857,1.24263,0.99083,0.75,0.745,0.41167,0.99083,0.75,0.745,0.4933,1.67272,1.2623,0.02986,0.55158,2.69985,0.00149114,0.00149114,0.00149114
773,12170.8,0.67702,0.52107,0.04713,0.38483,1.37122,0.99083,0.75,0.745,0.41167,0.99083,0.75,0.745,0.4933,1.67272,1.2623,0.02986,0.55158,2.69985,0.00149048,0.00149048,0.00149048
774,12186.2,0.69264,0.55186,0.09012,0.42145,1.41995,0.99092,0.75,0.745,0.42442,0.99092,0.75,0.745,0.53275,1.55687,1.24366,0.03001,0.52882,2.44885,0.00148982,0.00148982,0.00148982
775,12201.7,0.7545,0.4187,0.03969,0.41952,1.32112,0.99092,0.75,0.745,0.42442,0.99092,0.75,0.745,0.53275,1.55687,1.24366,0.03001,0.52882,2.44885,0.00148916,0.00148916,0.00148916
776,12217.2,0.59882,0.49553,0.05346,0.35443,1.22771,0.99092,0.75,0.745,0.42442,0.99092,0.75,0.745,0.53275,1.55687,1.24366,0.03001,0.52882,2.44885,0.0014885,0.0014885,0.0014885
777,12232.2,0.73618,0.49366,0.12428,0.39191,1.405,0.99092,0.75,0.745,0.42442,0.99092,0.75,0.745,0.53275,1.55687,1.24366,0.03001,0.52882,2.44885,0.00148784,0.00148784,0.00148784
778,12247.5,0.61221,0.44561,0.13603,0.36393,1.26578,0.99059,0.75,0.745,0.39167,0.99059,0.75,0.745,0.54531,1.65211,1.35215,0.02884,0.57038,2.65209,0.00148718,0.00148718,0.00148718
779,12263,0.64241,0.65076,0.11712,0.42018,1.35048,0.99059,0.75,0.745,0.39167,0.99059,0.75,0.745,0.54531,1.65211,1.35215,0.02884,0.57038,2.65209,0.00148652,0.00148652,0.00148652
780,12278.4,0.7166,0.44456,0.113,0.39137,1.37674,0.99059,0.75,0.745,0.39167,0.99059,0.75,0.745,0.54531,1.65211,1.35215,0.02884,0.57038,2.65209,0.00148586,0.00148586,0.00148586
781,12293.5,0.66088,0.43281,0.11506,0.37927,1.23752,0.99059,0.75,0.745,0.39167,0.99059,0.75,0.745,0.54531,1.65211,1.35215,0.02884,0.57038,2.65209,0.0014852,0.0014852,0.0014852
782,12309.1,0.76297,0.70527,0.12758,0.41623,1.31142,0.98968,0.75,0.745,0.38358,0.98968,0.75,0.745,0.5395,1.68265,1.42571,0.02691,0.54217,2.7137,0.00148454,0.00148454,0.00148454
783,12324.4,0.60153,0.60996,0.12874,0.38926,1.25232,0.98968,0.75,0.745,0.38358,0.98968,0.75,0.745,0.5395,1.68265,1.42571,0.02691,0.54217,2.7137,0.00148388,0.00148388,0.00148388
784,12339.7,0.68512,0.41771,0.11502,0.39878,1.35835,0.98968,0.75,0.745,0.38358,0.98968,0.75,0.745,0.5395,1.68265,1.42571,0.02691,0.54217,2.7137,0.00148322,0.00148322,0.00148322
785,12355.1,0.6393,0.38468,0.06265,0.36901,1.29432,0.98968,0.75,0.745,0.38358,0.98968,0.75,0.745,0.5395,1.68265,1.42571,0.02691,0.54217,2.7137,0.00148256,0.00148256,0.00148256
786,12370.4,0.67627,0.54156,0.17518,0.36509,1.3662,0.99028,0.75,0.745,0.373,0.99028,0.75,0.745,0.51128,1.67248,1.45118,0.02819,0.58451,2.66901,0.0014819,0.0014819,0.0014819
787,12385.7,0.61538,0.47617,0.16425,0.3508,1.31379,0.99028,0.75,0.745,0.373,0.99028,0.75,0.745,0.51128,1.67248,1.45118,0.02819,0.58451,2.66901,0.00148124,0.00148124,0.00148124
788,12401.1,0.65292,0.48616,0.02561,0.40371,1.23349,0.99028,0.75,0.745,0.373,0.99028,0.75,0.745,0.51128,1.67248,1.45118,0.02819,0.58451,2.66901,0.00148058,0.00148058,0.00148058
789,12416.2,0.74326,0.47841,0.07732,0.39728,1.25659,0.99028,0.75,0.745,0.373,0.99028,0.75,0.745,0.51128,1.67248,1.45118,0.02819,0.58451,2.66901,0.00147992,0.00147992,0.00147992
790,12433.8,0.68379,0.45578,0.15181,0.3689,1.31109,0.99129,0.75,0.745,0.369,0.99129,0.75,0.745,0.49397,1.72315,1.42881,0.03199,0.60245,2.7028,0.00147926,0.00147926,0.00147926
791,12450.2,0.68226,0.43442,0.08662,0.36631,1.35743,0.99129,0.75,0.745,0.369,0.99129,0.75,0.745,0.49397,1.72315,1.42881,0.03199,0.60245,2.7028,0.0014786,0.0014786,0.0014786
792,12465.8,0.71021,0.43686,0.0551,0.39887,1.41041,0.99129,0.75,0.745,0.369,0.99129,0.75,0.745,0.49397,1.72315,1.42881,0.03199,0.60245,2.7028,0.00147794,0.00147794,0.00147794
793,12481.1,0.86726,0.43551,0.09647,0.4279,1.56057,0.99129,0.75,0.745,0.369,0.99129,0.75,0.745,0.49397,1.72315,1.42881,0.03199,0.60245,2.7028,0.00147728,0.00147728,0.00147728
794,12496.7,0.56961,0.49885,0.07857,0.35114,1.22399,0.99131,0.75,0.745,0.38125,0.99131,0.75,0.745,0.50925,1.70127,1.36438,0.03401,0.59774,2.62747,0.00147662,0.00147662,0.00147662
795,12512.1,0.72806,0.47752,0.02392,0.37702,1.38226,0.99131,0.75,0.745,0.38125,0.99131,0.75,0.745,0.50925,1.70127,1.36438,0.03401,0.59774,2.62747,0.00147596,0.00147596,0.00147596
796,12527.4,0.77035,0.42464,0.02403,0.39438,1.26879,0.99131,0.75,0.745,0.38125,0.99131,0.75,0.745,0.50925,1.70127,1.36438,0.03401,0.59774,2.62747,0.0014753,0.0014753,0.0014753
797,12542.5,0.74463,0.48043,0.02763,0.41784,1.37193,0.99131,0.75,0.745,0.38125,0.99131,0.75,0.745,0.50925,1.70127,1.36438,0.03401,0.59774,2.62747,0.00147464,0.00147464,0.00147464
798,12557.9,0.63028,0.61582,0.06389,0.38746,1.31012,0.99079,0.75,0.745,0.41004,0.99079,0.75,0.745,0.52542,1.62649,1.30826,0.02971,0.60881,2.591,0.00147398,0.00147398,0.00147398
799,12573.2,0.64006,0.38889,0.10665,0.39129,1.28346,0.99079,0.75,0.745,0.41004,0.99079,0.75,0.745,0.52542,1.62649,1.30826,0.02971,0.60881,2.591,0.00147332,0.00147332,0.00147332
800,12588.5,0.72776,0.45367,0.04357,0.37772,1.36868,0.99079,0.75,0.745,0.41004,0.99079,0.75,0.745,0.52542,1.62649,1.30826,0.02971,0.60881,2.591,0.00147266,0.00147266,0.00147266
801,12603.9,0.57531,0.52724,0.06566,0.42164,1.31869,0.99079,0.75,0.745,0.41004,0.99079,0.75,0.745,0.52542,1.62649,1.30826,0.02971,0.60881,2.591,0.001472,0.001472,0.001472
802,12619.4,0.77816,0.50535,0.03264,0.45618,1.33494,0.99117,0.75,0.745,0.44108,0.99117,0.75,0.745,0.52542,1.57427,1.31272,0.02526,0.59945,2.52938,0.00147134,0.00147134,0.00147134
803,12634.4,0.71947,0.52024,0.0498,0.39169,1.37639,0.99117,0.75,0.745,0.44108,0.99117,0.75,0.745,0.52542,1.57427,1.31272,0.02526,0.59945,2.52938,0.00147068,0.00147068,0.00147068
804,12649.5,0.77995,0.4614,0.03189,0.3943,1.50684,0.99117,0.75,0.745,0.44108,0.99117,0.75,0.745,0.52542,1.57427,1.31272,0.02526,0.59945,2.52938,0.00147002,0.00147002,0.00147002
805,12664.9,0.64964,0.72035,0.07731,0.38243,1.43917,0.99117,0.75,0.745,0.44108,0.99117,0.75,0.745,0.52542,1.57427,1.31272,0.02526,0.59945,2.52938,0.00146936,0.00146936,0.00146936
806,12680.6,0.70453,0.60395,0.06775,0.38716,1.38402,0.99204,0.75,0.745,0.42825,0.99204,0.75,0.745,0.4833,1.64826,1.3815,0.02294,0.54534,2.69631,0.0014687,0.0014687,0.0014687
807,12695.9,0.73981,0.45738,0.07053,0.40032,1.43906,0.99204,0.75,0.745,0.42825,0.99204,0.75,0.745,0.4833,1.64826,1.3815,0.02294,0.54534,2.69631,0.00146804,0.00146804,0.00146804
808,12711.2,0.6794,0.38186,0.0901,0.40348,1.30335,0.99204,0.75,0.745,0.42825,0.99204,0.75,0.745,0.4833,1.64826,1.3815,0.02294,0.54534,2.69631,0.00146738,0.00146738,0.00146738
809,12726.4,0.84455,0.42416,0.12393,0.41363,1.52183,0.99204,0.75,0.745,0.42825,0.99204,0.75,0.745,0.4833,1.64826,1.3815,0.02294,0.54534,2.69631,0.00146672,0.00146672,0.00146672
810,12741.7,0.79699,0.54231,0.10775,0.44551,1.39218,0.99138,0.75,0.745,0.41783,0.99138,0.75,0.745,0.4735,1.60523,1.38654,0.02343,0.51266,2.55224,0.00146606,0.00146606,0.00146606
811,12757,0.73638,0.52687,0.0728,0.38074,1.44256,0.99138,0.75,0.745,0.41783,0.99138,0.75,0.745,0.4735,1.60523,1.38654,0.02343,0.51266,2.55224,0.0014654,0.0014654,0.0014654
812,12772.2,0.66982,0.51441,0.05339,0.39171,1.29087,0.99138,0.75,0.745,0.41783,0.99138,0.75,0.745,0.4735,1.60523,1.38654,0.02343,0.51266,2.55224,0.00146474,0.00146474,0.00146474
813,12787.5,0.69928,0.47003,0.08203,0.4049,1.34994,0.99138,0.75,0.745,0.41783,0.99138,0.75,0.745,0.4735,1.60523,1.38654,0.02343,0.51266,2.55224,0.00146408,0.00146408,0.00146408
814,12802.9,0.61201,0.50646,0.07005,0.40687,1.29923,0.99134,0.75,0.745,0.41679,0.99134,0.75,0.745,0.49382,1.60961,1.37746,0.02591,0.51621,2.5253,0.00146342,0.00146342,0.00146342
815,12818.3,0.61161,0.57757,0.02366,0.35761,1.29454,0.99134,0.75,0.745,0.41679,0.99134,0.75,0.745,0.49382,1.60961,1.37746,0.02591,0.51621,2.5253,0.00146276,0.00146276,0.00146276
816,12833.5,0.722,0.51562,0.06826,0.39456,1.45262,0.99134,0.75,0.745,0.41679,0.99134,0.75,0.745,0.49382,1.60961,1.37746,0.02591,0.51621,2.5253,0.0014621,0.0014621,0.0014621
817,12848.9,0.63944,0.71866,0.0725,0.43098,1.3891,0.99134,0.75,0.745,0.41679,0.99134,0.75,0.745,0.49382,1.60961,1.37746,0.02591,0.51621,2.5253,0.00146144,0.00146144,0.00146144
818,12864.2,0.58612,0.43327,0.04593,0.36654,1.34459,0.99125,0.75,0.745,0.39538,0.99125,0.75,0.745,0.46067,1.65361,1.36596,0.02611,0.53923,2.59191,0.00146078,0.00146078,0.00146078
819,12879.5,0.85316,0.50021,0.03501,0.44274,1.45915,0.99125,0.75,0.745,0.39538,0.99125,0.75,0.745,0.46067,1.65361,1.36596,0.02611,0.53923,2.59191,0.00146012,0.00146012,0.00146012
820,12894.8,0.64887,0.49084,0.09416,0.38351,1.37224,0.99125,0.75,0.745,0.39538,0.99125,0.75,0.745,0.46067,1.65361,1.36596,0.02611,0.53923,2.59191,0.00145946,0.00145946,0.00145946
821,12910,0.69747,0.51241,0.1547,0.41691,1.40445,0.99125,0.75,0.745,0.39538,0.99125,0.75,0.745,0.46067,1.65361,1.36596,0.02611,0.53923,2.59191,0.0014588,0.0014588,0.0014588
822,12925.4,0.70912,0.52329,0.08098,0.37094,1.3442,0.991,0.75,0.745,0.33358,0.991,0.75,0.745,0.41697,1.758,1.51643,0.02628,0.59736,2.75961,0.00145814,0.00145814,0.00145814
823,12940.7,0.62353,0.56966,0.1041,0.39166,1.33743,0.991,0.75,0.745,0.33358,0.991,0.75,0.745,0.41697,1.758,1.51643,0.02628,0.59736,2.75961,0.00145748,0.00145748,0.00145748
824,12955.9,0.64893,0.37784,0.02723,0.38589,1.32331,0.991,0.75,0.745,0.33358,0.991,0.75,0.745,0.41697,1.758,1.51643,0.02628,0.59736,2.75961,0.00145682,0.00145682,0.00145682
825,12971.4,0.65277,0.56732,0.106,0.40199,1.30731,0.991,0.75,0.745,0.33358,0.991,0.75,0.745,0.41697,1.758,1.51643,0.02628,0.59736,2.75961,0.00145616,0.00145616,0.00145616
826,12987.1,0.64682,0.42758,0.14979,0.40222,1.27395,0.99104,0.75,0.745,0.33713,0.99104,0.75,0.745,0.38742,1.7263,1.6595,0.02715,0.55211,2.70983,0.0014555,0.0014555,0.0014555
827,13002.4,0.64474,0.52158,0.04749,0.37221,1.3424,0.99104,0.75,0.745,0.33713,0.99104,0.75,0.745,0.38742,1.7263,1.6595,0.02715,0.55211,2.70983,0.00145484,0.00145484,0.00145484
828,13017.6,0.73535,0.53794,0.03304,0.39859,1.38843,0.99104,0.75,0.745,0.33713,0.99104,0.75,0.745,0.38742,1.7263,1.6595,0.02715,0.55211,2.70983,0.00145418,0.00145418,0.00145418
829,13033.4,0.65002,0.44472,0.08595,0.36272,1.32933,0.99104,0.75,0.745,0.33713,0.99104,0.75,0.745,0.38742,1.7263,1.6595,0.02715,0.55211,2.70983,0.00145352,0.00145352,0.00145352
830,13048.9,0.65095,0.53418,0.0762,0.37313,1.33953,0.99106,0.75,0.745,0.35458,0.99106,0.75,0.745,0.4233,1.67408,1.65963,0.02595,0.54063,2.57547,0.00145286,0.00145286,0.00145286
831,13064.1,0.71,0.48745,0.03288,0.38654,1.44408,0.99106,0.75,0.745,0.35458,0.99106,0.75,0.745,0.4233,1.67408,1.65963,0.02595,0.54063,2.57547,0.0014522,0.0014522,0.0014522
832,13079.4,0.77339,0.46967,0.06079,0.3882,1.53981,0.99106,0.75,0.745,0.35458,0.99106,0.75,0.745,0.4233,1.67408,1.65963,0.02595,0.54063,2.57547,0.00145154,0.00145154,0.00145154
833,13094.6,0.70847,0.34753,0.06968,0.35812,1.28751,0.99106,0.75,0.745,0.35458,0.99106,0.75,0.745,0.4233,1.67408,1.65963,0.02595,0.54063,2.57547,0.00145088,0.00145088,0.00145088
834,13110.2,0.61183,0.41403,0.05817,0.34984,1.29665,0.99123,0.75,0.745,0.39625,0.99123,0.75,0.745,0.5081,1.56823,1.44414,0.0246,0.52727,2.28007,0.00145022,0.00145022,0.00145022
835,13125.7,0.64931,0.50258,0.11089,0.35412,1.33814,0.99123,0.75,0.745,0.39625,0.99123,0.75,0.745,0.5081,1.56823,1.44414,0.0246,0.52727,2.28007,0.00144956,0.00144956,0.00144956
836,13140.8,0.69598,0.48789,0.09328,0.38067,1.39916,0.99123,0.75,0.745,0.39625,0.99123,0.75,0.745,0.5081,1.56823,1.44414,0.0246,0.52727,2.28007,0.0014489,0.0014489,0.0014489
837,13156.2,0.73108,0.41341,0.0551,0.38171,1.41085,0.99123,0.75,0.745,0.39625,0.99123,0.75,0.745,0.5081,1.56823,1.44414,0.0246,0.52727,2.28007,0.00144824,0.00144824,0.00144824
838,13171.6,0.64012,0.49948,0.15793,0.3507,1.38124,0.99152,0.75,0.745,0.38562,0.99152,0.75,0.745,0.46,1.66706,1.48103,0.02504,0.60691,2.50879,0.00144758,0.00144758,0.00144758
839,13187,0.63208,0.49956,0.09326,0.39411,1.3476,0.99152,0.75,0.745,0.38562,0.99152,0.75,0.745,0.46,1.66706,1.48103,0.02504,0.60691,2.50879,0.00144692,0.00144692,0.00144692
840,13202.2,0.70303,0.4459,0.20516,0.44208,1.40147,0.99152,0.75,0.745,0.38562,0.99152,0.75,0.745,0.46,1.66706,1.48103,0.02504,0.60691,2.50879,0.00144626,0.00144626,0.00144626
841,13217.6,0.63175,0.64272,0.18469,0.38273,1.32348,0.99152,0.75,0.745,0.38562,0.99152,0.75,0.745,0.46,1.66706,1.48103,0.02504,0.60691,2.50879,0.0014456,0.0014456,0.0014456
842,13233,0.72223,0.46291,0.07399,0.38778,1.39232,0.9916,0.75,0.745,0.34025,0.9916,0.75,0.745,0.44575,1.95088,1.62907,0.02327,0.68821,3.06515,0.00144494,0.00144494,0.00144494
843,13248.5,0.64169,0.42387,0.09709,0.38872,1.32671,0.9916,0.75,0.745,0.34025,0.9916,0.75,0.745,0.44575,1.95088,1.62907,0.02327,0.68821,3.06515,0.00144428,0.00144428,0.00144428
844,13263.7,0.6268,0.40892,0.04721,0.36661,1.28761,0.9916,0.75,0.745,0.34025,0.9916,0.75,0.745,0.44575,1.95088,1.62907,0.02327,0.68821,3.06515,0.00144362,0.00144362,0.00144362
845,13278.8,0.58599,0.50006,0.03988,0.37295,1.29747,0.9916,0.75,0.745,0.34025,0.9916,0.75,0.745,0.44575,1.95088,1.62907,0.02327,0.68821,3.06515,0.00144296,0.00144296,0.00144296
846,13294.3,0.60987,0.45835,0.11458,0.35004,1.35141,0.99163,0.75,0.745,0.3381,0.99163,0.75,0.745,0.402,1.86345,1.68208,0.02275,0.6662,2.91151,0.0014423,0.0014423,0.0014423
847,13309.5,0.59278,0.48239,0.04463,0.39281,1.26469,0.99163,0.75,0.745,0.3381,0.99163,0.75,0.745,0.402,1.86345,1.68208,0.02275,0.6662,2.91151,0.00144164,0.00144164,0.00144164
848,13324.6,0.6107,0.4289,0.03095,0.37928,1.22343,0.99163,0.75,0.745,0.3381,0.99163,0.75,0.745,0.402,1.86345,1.68208,0.02275,0.6662,2.91151,0.00144098,0.00144098,0.00144098
849,13340.2,0.73922,0.43227,0.04994,0.368,1.46156,0.99163,0.75,0.745,0.3381,0.99163,0.75,0.745,0.402,1.86345,1.68208,0.02275,0.6662,2.91151,0.00144032,0.00144032,0.00144032
850,13355.5,0.62414,0.33222,0.08109,0.35031,1.28215,0.99148,0.75,0.745,0.42775,0.99148,0.75,0.745,0.4013,1.48465,1.48041,0.02508,0.56371,2.31581,0.00143966,0.00143966,0.00143966
851,13370.7,0.66801,0.54375,0.09372,0.38001,1.31876,0.99148,0.75,0.745,0.42775,0.99148,0.75,0.745,0.4013,1.48465,1.48041,0.02508,0.56371,2.31581,0.001439,0.001439,0.001439
852,13385.9,0.69242,0.50286,0.12942,0.3844,1.3855,0.99148,0.75,0.745,0.42775,0.99148,0.75,0.745,0.4013,1.48465,1.48041,0.02508,0.56371,2.31581,0.00143834,0.00143834,0.00143834
853,13401.4,0.71453,0.39286,0.05162,0.39846,1.40534,0.99148,0.75,0.745,0.42775,0.99148,0.75,0.745,0.4013,1.48465,1.48041,0.02508,0.56371,2.31581,0.00143768,0.00143768,0.00143768
854,13416.7,0.65221,0.5624,0.15413,0.38497,1.30644,0.99096,0.75,0.745,0.5155,0.99096,0.75,0.745,0.41867,1.3241,1.43563,0.02456,0.51927,2.07519,0.00143702,0.00143702,0.00143702
855,13432.1,0.63425,0.41727,0.09735,0.3751,1.26408,0.99096,0.75,0.745,0.5155,0.99096,0.75,0.745,0.41867,1.3241,1.43563,0.02456,0.51927,2.07519,0.00143636,0.00143636,0.00143636
856,13447.8,0.72294,0.44033,0.17216,0.40041,1.36075,0.99096,0.75,0.745,0.5155,0.99096,0.75,0.745,0.41867,1.3241,1.43563,0.02456,0.51927,2.07519,0.0014357,0.0014357,0.0014357
857,13463.5,0.62447,0.42796,0.09903,0.35363,1.25448,0.99096,0.75,0.745,0.5155,0.99096,0.75,0.745,0.41867,1.3241,1.43563,0.02456,0.51927,2.07519,0.00143504,0.00143504,0.00143504
858,13478.9,0.63446,0.36774,0.051,0.3898,1.35045,0.99072,0.75,0.745,0.47817,0.99072,0.75,0.745,0.40735,1.37614,1.51142,0.02837,0.52877,2.11469,0.00143438,0.00143438,0.00143438
859,13494.3,0.66454,0.47843,0.03833,0.41093,1.34606,0.99072,0.75,0.745,0.47817,0.99072,0.75,0.745,0.40735,1.37614,1.51142,0.02837,0.52877,2.11469,0.00143372,0.00143372,0.00143372
860,13510.3,0.70793,0.43765,0.03979,0.35198,1.38085,0.99072,0.75,0.745,0.47817,0.99072,0.75,0.745,0.40735,1.37614,1.51142,0.02837,0.52877,2.11469,0.00143306,0.00143306,0.00143306
861,13526,0.61892,0.48382,0.06668,0.35666,1.35689,0.99072,0.75,0.745,0.47817,0.99072,0.75,0.745,0.40735,1.37614,1.51142,0.02837,0.52877,2.11469,0.0014324,0.0014324,0.0014324
862,13541.4,0.60299,0.39878,0.08807,0.34038,1.25679,0.98974,0.75,0.745,0.44917,0.98974,0.75,0.745,0.4262,1.43304,1.62745,0.02813,0.51899,2.22053,0.00143174,0.00143174,0.00143174
